Date	Open	High	Low	Close	Adj Close	Volume
Dec 07, 2022	3933.280029296875	3957.570068359375	3922.679931640625	3933.919921875	3933.919921875	4118050000
Dec 08, 2022	3947.7900390625	3974.18994140625	3935.830078125	3963.510009765625	3963.510009765625	4006900000
Dec 09, 2022	3954.169921875	3977.02001953125	3933.0400390625	3934.3798828125	3934.3798828125	3888260000
Dec 12, 2022	3939.2900390625	3990.7099609375	3935.300048828125	3990.56005859375	3990.56005859375	3904130000
Dec 13, 2022	4069.3798828125	4100.9599609375	3993.030029296875	4019.64990234375	4019.64990234375	5079360000
Dec 14, 2022	4015.5400390625	4053.760009765625	3965.64990234375	3995.320068359375	3995.320068359375	4472340000
Dec 15, 2022	3958.3701171875	3958.3701171875	3879.449951171875	3895.75	3895.75	4493900000
Dec 16, 2022	3890.909912109375	3890.909912109375	3827.909912109375	3852.360107421875	3852.360107421875	7493660000
Dec 19, 2022	3853.7900390625	3854.860107421875	3800.0400390625	3817.659912109375	3817.659912109375	3969610000
Dec 20, 2022	3810.469970703125	3838.239990234375	3795.6201171875	3821.6201171875	3821.6201171875	3985370000
Dec 21, 2022	3839.489990234375	3889.820068359375	3839.489990234375	3878.43994140625	3878.43994140625	3775200000
Dec 22, 2022	3853.260009765625	3853.260009765625	3764.489990234375	3822.389892578125	3822.389892578125	3956950000
Dec 23, 2022	3815.110107421875	3845.800048828125	3797.010009765625	3844.820068359375	3844.820068359375	2819280000
Dec 27, 2022	3843.340087890625	3846.64990234375	3813.219970703125	3829.25	3829.25	3030300000
Dec 28, 2022	3829.56005859375	3848.320068359375	3780.780029296875	3783.219970703125	3783.219970703125	3083520000
Dec 29, 2022	3805.449951171875	3858.18994140625	3805.449951171875	3849.280029296875	3849.280029296875	3003680000
Dec 30, 2022	3829.06005859375	3839.85009765625	3800.340087890625	3839.5	3839.5	2979870000
Jan 03, 2023	3853.2900390625	3878.4599609375	3794.330078125	3824.139892578125	3824.139892578125	3959140000
Jan 04, 2023	3840.360107421875	3873.159912109375	3815.77001953125	3852.969970703125	3852.969970703125	4414080000
Jan 05, 2023	3839.739990234375	3839.739990234375	3802.419921875	3808.10009765625	3808.10009765625	3893450000
Jan 06, 2023	3823.3701171875	3906.18994140625	3809.56005859375	3895.080078125	3895.080078125	3923560000
Jan 09, 2023	3910.820068359375	3950.570068359375	3890.419921875	3892.090087890625	3892.090087890625	4311770000
Jan 10, 2023	3888.570068359375	3919.830078125	3877.2900390625	3919.25	3919.25	3851030000
Jan 11, 2023	3932.35009765625	3970.070068359375	3928.5400390625	3969.610107421875	3969.610107421875	4303360000
Jan 12, 2023	3977.570068359375	3997.760009765625	3937.56005859375	3983.169921875	3983.169921875	4440260000
Jan 13, 2023	3960.60009765625	4003.949951171875	3947.669921875	3999.090087890625	3999.090087890625	3939700000
Jan 17, 2023	3999.280029296875	4015.389892578125	3984.570068359375	3990.969970703125	3990.969970703125	4235560000
Jan 18, 2023	4002.25	4014.159912109375	3926.590087890625	3928.860107421875	3928.860107421875	4298710000
Jan 19, 2023	3911.840087890625	3922.93994140625	3885.5400390625	3898.85009765625	3898.85009765625	3991500000
Jan 20, 2023	3909.0400390625	3972.9599609375	3897.860107421875	3972.610107421875	3972.610107421875	4013360000
Jan 23, 2023	3978.139892578125	4039.31005859375	3971.639892578125	4019.81005859375	4019.81005859375	3945210000
Jan 24, 2023	4001.739990234375	4023.919921875	3989.7900390625	4016.949951171875	4016.949951171875	3320430000
Jan 25, 2023	3982.7099609375	4019.550048828125	3949.06005859375	4016.219970703125	4016.219970703125	3724020000
Jan 26, 2023	4036.080078125	4061.570068359375	4013.2900390625	4060.429931640625	4060.429931640625	3809590000
Jan 27, 2023	4053.719970703125	4094.2099609375	4048.699951171875	4070.56005859375	4070.56005859375	3907760000
Jan 30, 2023	4049.27001953125	4063.85009765625	4015.550048828125	4017.77001953125	4017.77001953125	3802000000
Jan 31, 2023	4020.85009765625	4077.159912109375	4020.43994140625	4076.60009765625	4076.60009765625	4679320000
Feb 01, 2023	4070.070068359375	4148.9501953125	4037.199951171875	4119.2099609375	4119.2099609375	4856930000
Feb 02, 2023	4158.68017578125	4195.43994140625	4141.8798828125	4179.759765625	4179.759765625	5624360000
Feb 03, 2023	4136.68994140625	4182.35986328125	4123.35986328125	4136.47998046875	4136.47998046875	4694510000
Feb 06, 2023	4119.56982421875	4124.6298828125	4093.3798828125	4111.080078125	4111.080078125	4114240000
Feb 07, 2023	4105.35009765625	4176.5400390625	4088.389892578125	4164.0	4164.0	4355860000
Feb 08, 2023	4153.47021484375	4156.85009765625	4111.669921875	4117.85986328125	4117.85986328125	4029820000
Feb 09, 2023	4144.25	4156.22998046875	4069.669921875	4081.5	4081.5	4270200000
Feb 10, 2023	4068.919921875	4094.360107421875	4060.7900390625	4090.4599609375	4090.4599609375	3891520000
Feb 13, 2023	4096.6201171875	4138.89990234375	4092.669921875	4137.2900390625	4137.2900390625	3448620000
Feb 14, 2023	4126.7001953125	4159.77001953125	4095.010009765625	4136.1298828125	4136.1298828125	3929200000
Feb 15, 2023	4119.5	4148.10986328125	4103.97998046875	4147.60009765625	4147.60009765625	4075980000
Feb 16, 2023	4114.75	4136.5400390625	4089.489990234375	4090.409912109375	4090.409912109375	4143660000
Feb 17, 2023	4077.389892578125	4081.510009765625	4047.949951171875	4079.090087890625	4079.090087890625	4045480000
Feb 21, 2023	4052.35009765625	4052.35009765625	3995.18994140625	3997.340087890625	3997.340087890625	4121590000
Feb 22, 2023	4001.830078125	4017.3701171875	3976.89990234375	3991.050048828125	3991.050048828125	4079320000
Feb 23, 2023	4018.60009765625	4028.300048828125	3969.18994140625	4012.320068359375	4012.320068359375	3952940000
Feb 24, 2023	3973.239990234375	3978.25	3943.080078125	3970.0400390625	3970.0400390625	3877700000
Feb 27, 2023	3992.360107421875	4018.050048828125	3973.550048828125	3982.239990234375	3982.239990234375	3836950000
Feb 28, 2023	3977.18994140625	3997.5	3968.97998046875	3970.14990234375	3970.14990234375	5043400000
Mar 01, 2023	3963.340087890625	3971.72998046875	3939.050048828125	3951.389892578125	3951.389892578125	4249480000
Mar 02, 2023	3938.679931640625	3990.840087890625	3928.159912109375	3981.35009765625	3981.35009765625	4244900000
Mar 03, 2023	3998.02001953125	4048.2900390625	3995.169921875	4045.639892578125	4045.639892578125	4084730000
Mar 06, 2023	4055.14990234375	4078.489990234375	4044.610107421875	4048.419921875	4048.419921875	4000870000
Mar 07, 2023	4048.260009765625	4050.0	3980.31005859375	3986.3701171875	3986.3701171875	3922500000
Mar 08, 2023	3987.550048828125	4000.409912109375	3969.760009765625	3992.010009765625	3992.010009765625	3535570000
Mar 09, 2023	3998.659912109375	4017.81005859375	3908.699951171875	3918.320068359375	3918.320068359375	4445260000
Mar 10, 2023	3912.77001953125	3934.050048828125	3846.320068359375	3861.590087890625	3861.590087890625	5518190000
Mar 13, 2023	3835.1201171875	3905.050048828125	3808.860107421875	3855.760009765625	3855.760009765625	6558020000
Mar 14, 2023	3894.010009765625	3937.2900390625	3873.6298828125	3919.2900390625	3919.2900390625	5665870000
Mar 15, 2023	3876.739990234375	3894.260009765625	3838.239990234375	3891.929931640625	3891.929931640625	6594010000
Mar 16, 2023	3878.929931640625	3964.4599609375	3864.110107421875	3960.280029296875	3960.280029296875	5695790000
Mar 17, 2023	3958.68994140625	3958.909912109375	3901.27001953125	3916.639892578125	3916.639892578125	9354280000
Mar 20, 2023	3917.469970703125	3956.6201171875	3916.889892578125	3951.570068359375	3951.570068359375	5347140000
Mar 21, 2023	3975.889892578125	4009.080078125	3971.18994140625	4002.8701171875	4002.8701171875	4920240000
Mar 22, 2023	4002.0400390625	4039.489990234375	3936.169921875	3936.969970703125	3936.969970703125	4533010000
Mar 23, 2023	3959.2099609375	4007.659912109375	3919.050048828125	3948.719970703125	3948.719970703125	4991600000
Mar 24, 2023	3939.2099609375	3972.739990234375	3909.159912109375	3970.989990234375	3970.989990234375	4583970000
Mar 27, 2023	3982.929931640625	4003.830078125	3970.489990234375	3977.530029296875	3977.530029296875	4233540000
Mar 28, 2023	3974.1298828125	3979.199951171875	3951.530029296875	3971.27001953125	3971.27001953125	4014600000
Mar 29, 2023	3999.530029296875	4030.590087890625	3999.530029296875	4027.81005859375	4027.81005859375	4145250000
Mar 30, 2023	4046.739990234375	4057.85009765625	4032.10009765625	4050.830078125	4050.830078125	3930860000
Mar 31, 2023	4056.179931640625	4110.75	4056.179931640625	4109.31005859375	4109.31005859375	4525120000
Apr 03, 2023	4102.2001953125	4127.66015625	4098.7900390625	4124.509765625	4124.509765625	4234700000
Apr 04, 2023	4128.02978515625	4133.1298828125	4086.8701171875	4100.60009765625	4100.60009765625	4227800000
Apr 05, 2023	4094.5	4099.68994140625	4072.56005859375	4090.3798828125	4090.3798828125	3968020000
Apr 06, 2023	4081.14990234375	4107.31982421875	4069.840087890625	4105.02001953125	4105.02001953125	3486690000
Apr 10, 2023	4085.199951171875	4109.5	4072.550048828125	4109.10986328125	4109.10986328125	3423650000
Apr 11, 2023	4110.2900390625	4124.259765625	4102.60986328125	4108.93994140625	4108.93994140625	3665830000
Apr 12, 2023	4121.72021484375	4134.3701171875	4086.93994140625	4091.949951171875	4091.949951171875	3633120000
Apr 13, 2023	4100.0400390625	4150.259765625	4099.39990234375	4146.22021484375	4146.22021484375	3596590000
Apr 14, 2023	4140.10986328125	4163.18994140625	4113.2001953125	4137.64013671875	4137.64013671875	3575690000
Apr 17, 2023	4137.169921875	4151.72021484375	4123.18017578125	4151.31982421875	4151.31982421875	3611180000
Apr 18, 2023	4164.259765625	4169.47998046875	4140.35986328125	4154.8701171875	4154.8701171875	3536640000
Apr 19, 2023	4139.330078125	4162.56982421875	4134.490234375	4154.52001953125	4154.52001953125	3572560000
Apr 20, 2023	4130.47998046875	4148.56982421875	4114.56982421875	4129.7900390625	4129.7900390625	3772080000
Apr 21, 2023	4132.14013671875	4138.02001953125	4113.85986328125	4133.52001953125	4133.52001953125	3611750000
Apr 24, 2023	4132.06982421875	4142.41015625	4117.77001953125	4137.0400390625	4137.0400390625	3290940000
Apr 25, 2023	4126.43017578125	4126.43017578125	4071.3798828125	4071.6298828125	4071.6298828125	3978640000
Apr 26, 2023	4087.780029296875	4089.669921875	4049.35009765625	4055.989990234375	4055.989990234375	3837030000
Apr 27, 2023	4075.2900390625	4138.240234375	4075.2900390625	4135.35009765625	4135.35009765625	3750550000
Apr 28, 2023	4129.6298828125	4170.06005859375	4127.18017578125	4169.47998046875	4169.47998046875	4087800000
May 01, 2023	4166.7900390625	4186.919921875	4164.1201171875	4167.8701171875	4167.8701171875	3321370000
May 02, 2023	4164.10009765625	4164.10009765625	4089.719970703125	4119.580078125	4119.580078125	4486130000
May 03, 2023	4122.25	4148.2998046875	4088.860107421875	4090.75	4090.75	4246510000
May 04, 2023	4082.550048828125	4082.610107421875	4048.280029296875	4061.219970703125	4061.219970703125	4920090000
May 05, 2023	4084.72998046875	4147.02001953125	4084.72998046875	4136.25	4136.25	4186270000
May 08, 2023	4136.97998046875	4142.2998046875	4123.81005859375	4138.1201171875	4138.1201171875	3641640000
May 09, 2023	4124.25	4130.35009765625	4116.64990234375	4119.169921875	4119.169921875	3810140000
May 10, 2023	4143.740234375	4154.27978515625	4098.919921875	4137.64013671875	4137.64013671875	4057160000
May 11, 2023	4132.240234375	4132.7998046875	4109.2900390625	4130.6201171875	4130.6201171875	3752900000
May 12, 2023	4138.5400390625	4143.740234375	4099.1201171875	4124.080078125	4124.080078125	3533740000
May 15, 2023	4126.64990234375	4141.25	4110.27001953125	4136.27978515625	4136.27978515625	3562170000
May 16, 2023	4127.9501953125	4135.5400390625	4109.85986328125	4109.89990234375	4109.89990234375	3654200000
May 17, 2023	4122.85009765625	4164.669921875	4113.6201171875	4158.77001953125	4158.77001953125	4039080000
May 18, 2023	4157.68017578125	4202.2001953125	4153.5	4198.0498046875	4198.0498046875	3980500000
May 19, 2023	4204.14990234375	4212.91015625	4180.2001953125	4191.97998046875	4191.97998046875	4041900000
May 22, 2023	4190.77978515625	4209.22021484375	4179.68017578125	4192.6298828125	4192.6298828125	3728520000
May 23, 2023	4176.7998046875	4185.68017578125	4142.5400390625	4145.580078125	4145.580078125	4155320000
May 24, 2023	4132.9599609375	4132.9599609375	4103.97998046875	4115.240234375	4115.240234375	3739160000
May 25, 2023	4155.7099609375	4165.740234375	4129.72998046875	4151.27978515625	4151.27978515625	4147760000
May 26, 2023	4156.16015625	4212.8701171875	4156.16015625	4205.4501953125	4205.4501953125	3715460000
May 30, 2023	4226.7099609375	4231.10009765625	4192.18017578125	4205.52001953125	4205.52001953125	4228510000
May 31, 2023	4190.740234375	4195.43994140625	4166.14990234375	4179.830078125	4179.830078125	5980670000
Jun 01, 2023	4183.02978515625	4232.43017578125	4171.64013671875	4221.02001953125	4221.02001953125	4391860000
Jun 02, 2023	4241.009765625	4290.669921875	4241.009765625	4282.3701171875	4282.3701171875	4454200000
Jun 05, 2023	4282.990234375	4299.27978515625	4266.81982421875	4273.7900390625	4273.7900390625	3813290000
Jun 06, 2023	4271.33984375	4288.330078125	4263.08984375	4283.85009765625	4283.85009765625	3996560000
Jun 07, 2023	4285.47021484375	4299.18994140625	4263.9599609375	4267.52001953125	4267.52001953125	4537800000
Jun 08, 2023	4268.68994140625	4298.009765625	4261.06982421875	4293.93017578125	4293.93017578125	3826740000
Jun 09, 2023	4304.8798828125	4322.6201171875	4291.7001953125	4298.85986328125	4298.85986328125	3786510000
Jun 12, 2023	4308.31982421875	4340.1298828125	4304.3701171875	4338.93017578125	4338.93017578125	3945670000
Jun 13, 2023	4352.60986328125	4375.3701171875	4349.31005859375	4369.009765625	4369.009765625	4275400000
Jun 14, 2023	4366.2900390625	4391.81982421875	4337.85009765625	4372.58984375	4372.58984375	4252110000
Jun 15, 2023	4365.330078125	4439.2001953125	4362.60009765625	4425.83984375	4425.83984375	4176690000
Jun 16, 2023	4440.9501953125	4448.47021484375	4407.43994140625	4409.58984375	4409.58984375	6848600000
Jun 20, 2023	4396.10986328125	4400.14990234375	4367.18994140625	4388.7099609375	4388.7099609375	4055790000
Jun 21, 2023	4380.009765625	4386.22021484375	4360.14013671875	4365.68994140625	4365.68994140625	3709330000
Jun 22, 2023	4355.39990234375	4382.25	4351.81982421875	4381.89013671875	4381.89013671875	3511000000
Jun 23, 2023	4354.169921875	4366.5498046875	4341.33984375	4348.330078125	4348.330078125	6053620000
Jun 26, 2023	4344.83984375	4362.06005859375	4328.080078125	4328.81982421875	4328.81982421875	3415030000
Jun 27, 2023	4337.35986328125	4384.419921875	4335.0	4378.41015625	4378.41015625	3573500000
Jun 28, 2023	4367.47998046875	4390.35009765625	4360.22021484375	4376.85986328125	4376.85986328125	3739330000
Jun 29, 2023	4374.93994140625	4398.39013671875	4371.97021484375	4396.43994140625	4396.43994140625	3696660000
Jun 30, 2023	4422.43994140625	4458.47998046875	4422.43994140625	4450.3798828125	4450.3798828125	3923450000
Jul 03, 2023	4450.47998046875	4456.4599609375	4442.2900390625	4455.58984375	4455.58984375	2034280000
Jul 05, 2023	4442.0400390625	4454.06005859375	4436.60986328125	4446.81982421875	4446.81982421875	3482620000
Jul 06, 2023	4422.6201171875	4422.6201171875	4385.0498046875	4411.58984375	4411.58984375	3682020000
Jul 07, 2023	4404.5400390625	4440.39013671875	4397.39990234375	4398.9501953125	4398.9501953125	3630480000
Jul 10, 2023	4394.22998046875	4412.60009765625	4389.919921875	4409.52978515625	4409.52978515625	3429600000
Jul 11, 2023	4415.5498046875	4443.64013671875	4408.4599609375	4439.259765625	4439.259765625	3624220000
Jul 12, 2023	4467.68994140625	4488.33984375	4463.22998046875	4472.16015625	4472.16015625	3920290000
Jul 13, 2023	4491.5	4517.3798828125	4489.35986328125	4510.0400390625	4510.0400390625	3839530000
Jul 14, 2023	4514.60986328125	4527.759765625	4499.56005859375	4505.419921875	4505.419921875	3647450000
Jul 17, 2023	4508.85986328125	4532.85009765625	4504.89990234375	4522.7900390625	4522.7900390625	3538240000
Jul 18, 2023	4521.77978515625	4562.2998046875	4514.58984375	4554.97998046875	4554.97998046875	4090010000
Jul 19, 2023	4563.8701171875	4578.43017578125	4557.47998046875	4565.72021484375	4565.72021484375	4115670000
Jul 20, 2023	4554.3798828125	4564.740234375	4527.56005859375	4534.8701171875	4534.8701171875	3761770000
Jul 21, 2023	4550.16015625	4555.0	4535.7900390625	4536.33984375	4536.33984375	3570190000
Jul 24, 2023	4543.39013671875	4563.41015625	4541.2900390625	4554.64013671875	4554.64013671875	3856250000
Jul 25, 2023	4555.18994140625	4580.6201171875	4552.419921875	4567.4599609375	4567.4599609375	3812470000
Jul 26, 2023	4558.9599609375	4582.47021484375	4547.580078125	4566.75	4566.75	3990290000
Jul 27, 2023	4598.259765625	4607.06982421875	4528.56005859375	4537.41015625	4537.41015625	4553210000
Jul 28, 2023	4565.75	4590.16015625	4564.009765625	4582.22998046875	4582.22998046875	3981010000
Jul 31, 2023	4584.81982421875	4594.22021484375	4573.14013671875	4588.9599609375	4588.9599609375	4503600000
Aug 01, 2023	4578.830078125	4584.6201171875	4567.52978515625	4576.72998046875	4576.72998046875	4042370000
Aug 02, 2023	4550.93017578125	4550.93017578125	4505.75	4513.39013671875	4513.39013671875	4270710000
Aug 03, 2023	4494.27001953125	4519.490234375	4485.5400390625	4501.89013671875	4501.89013671875	4149120000
Aug 04, 2023	4513.9599609375	4540.33984375	4474.5498046875	4478.02978515625	4478.02978515625	4143310000
Aug 07, 2023	4491.580078125	4519.83984375	4491.14990234375	4518.43994140625	4518.43994140625	3493920000
Aug 08, 2023	4498.02978515625	4503.31005859375	4464.39013671875	4499.3798828125	4499.3798828125	3884910000
Aug 09, 2023	4501.56982421875	4502.43994140625	4461.330078125	4467.7099609375	4467.7099609375	3803100000
Aug 10, 2023	4487.16015625	4527.3701171875	4457.919921875	4468.830078125	4468.830078125	4504370000
Aug 11, 2023	4450.68994140625	4476.22998046875	4443.97998046875	4464.0498046875	4464.0498046875	3753290000
Aug 14, 2023	4458.1298828125	4490.330078125	4453.43994140625	4489.72021484375	4489.72021484375	3896410000
Aug 15, 2023	4478.8701171875	4478.8701171875	4432.18994140625	4437.85986328125	4437.85986328125	3832250000
Aug 16, 2023	4433.7900390625	4449.9501953125	4403.5498046875	4404.330078125	4404.330078125	3753910000
Aug 17, 2023	4416.31982421875	4421.169921875	4364.830078125	4370.35986328125	4370.35986328125	3943700000
Aug 18, 2023	4344.8798828125	4381.81982421875	4335.31005859375	4369.7099609375	4369.7099609375	3940400000
Aug 21, 2023	4380.27978515625	4407.5498046875	4360.2998046875	4399.77001953125	4399.77001953125	3726850000
Aug 22, 2023	4415.330078125	4418.58984375	4382.77001953125	4387.5498046875	4387.5498046875	3522760000
Aug 23, 2023	4396.43994140625	4443.18017578125	4396.43994140625	4436.009765625	4436.009765625	3837270000
Aug 24, 2023	4455.16015625	4458.2998046875	4375.5498046875	4376.31005859375	4376.31005859375	3723470000
Aug 25, 2023	4389.3798828125	4418.4599609375	4356.2900390625	4405.7099609375	4405.7099609375	3296180000
Aug 28, 2023	4426.02978515625	4439.56005859375	4414.97998046875	4433.31005859375	4433.31005859375	2957230000
Aug 29, 2023	4432.75	4500.14013671875	4431.68017578125	4497.6298828125	4497.6298828125	3354820000
Aug 30, 2023	4500.33984375	4521.64990234375	4493.58984375	4514.8701171875	4514.8701171875	3064110000
Aug 31, 2023	4517.009765625	4532.259765625	4507.39013671875	4507.66015625	4507.66015625	3946360000
Sep 01, 2023	4530.60009765625	4541.25	4501.35009765625	4515.77001953125	4515.77001953125	3246260000
Sep 05, 2023	4510.06005859375	4514.2900390625	4496.009765625	4496.830078125	4496.830078125	3526250000
Sep 06, 2023	4490.35009765625	4490.35009765625	4442.3798828125	4465.47998046875	4465.47998046875	3418850000
Sep 07, 2023	4434.5498046875	4457.81005859375	4430.4599609375	4451.14013671875	4451.14013671875	3763760000
Sep 08, 2023	4451.2998046875	4473.52978515625	4448.3798828125	4457.490234375	4457.490234375	3259290000
Sep 11, 2023	4480.97998046875	4490.77001953125	4467.89013671875	4487.4599609375	4487.4599609375	3369920000
Sep 12, 2023	4473.27001953125	4487.10986328125	4456.830078125	4461.89990234375	4461.89990234375	3435740000
Sep 13, 2023	4462.64990234375	4479.39013671875	4453.52001953125	4467.43994140625	4467.43994140625	3529430000
Sep 14, 2023	4487.77978515625	4511.990234375	4478.68994140625	4505.10009765625	4505.10009765625	3648720000
Sep 15, 2023	4497.97998046875	4497.97998046875	4447.2099609375	4450.31982421875	4450.31982421875	6932230000
Sep 18, 2023	4445.1298828125	4466.35986328125	4442.10986328125	4453.52978515625	4453.52978515625	3161230000
Sep 19, 2023	4445.41015625	4449.85009765625	4416.60986328125	4443.9501953125	4443.9501953125	3614880000
Sep 20, 2023	4452.81005859375	4461.02978515625	4401.3798828125	4402.2001953125	4402.2001953125	3308450000
Sep 21, 2023	4374.35986328125	4375.7001953125	4329.169921875	4330.0	4330.0	3662340000
Sep 22, 2023	4341.740234375	4357.39990234375	4316.490234375	4320.06005859375	4320.06005859375	3349570000
Sep 25, 2023	4310.6201171875	4338.509765625	4302.7001953125	4337.43994140625	4337.43994140625	3195650000
Sep 26, 2023	4312.8798828125	4313.009765625	4265.97998046875	4273.52978515625	4273.52978515625	3472340000
Sep 27, 2023	4282.6298828125	4292.06982421875	4238.6298828125	4274.509765625	4274.509765625	3875880000
Sep 28, 2023	4269.64990234375	4317.27001953125	4264.3798828125	4299.7001953125	4299.7001953125	3846230000
Sep 29, 2023	4328.18017578125	4333.14990234375	4274.85986328125	4288.0498046875	4288.0498046875	3865960000
Oct 02, 2023	4284.52001953125	4300.580078125	4260.2099609375	4288.39013671875	4288.39013671875	3938660000
Oct 03, 2023	4269.75	4281.14990234375	4216.4501953125	4229.4501953125	4229.4501953125	3953830000
Oct 04, 2023	4233.830078125	4268.5	4220.47998046875	4263.75	4263.75	3777600000
Oct 05, 2023	4259.31005859375	4267.1298828125	4225.91015625	4258.18994140625	4258.18994140625	3581470000
Oct 06, 2023	4234.7900390625	4324.10009765625	4219.5498046875	4308.5	4308.5	3902030000
Oct 09, 2023	4289.02001953125	4341.72998046875	4283.7900390625	4335.66015625	4335.66015625	3174630000
Oct 10, 2023	4339.75	4385.4599609375	4339.64013671875	4358.240234375	4358.240234375	3520240000
Oct 11, 2023	4366.58984375	4378.64013671875	4345.33984375	4376.9501953125	4376.9501953125	3601660000
Oct 12, 2023	4380.93994140625	4385.85009765625	4325.43017578125	4349.60986328125	4349.60986328125	3713140000
Oct 13, 2023	4360.490234375	4377.10009765625	4311.97021484375	4327.77978515625	4327.77978515625	3566560000
Oct 16, 2023	4342.3701171875	4383.330078125	4342.3701171875	4373.6298828125	4373.6298828125	3409960000
Oct 17, 2023	4345.22998046875	4393.56982421875	4337.5400390625	4373.2001953125	4373.2001953125	3794850000
Oct 18, 2023	4357.35009765625	4364.2001953125	4303.83984375	4314.60009765625	4314.60009765625	3686030000
Oct 19, 2023	4321.35986328125	4339.5400390625	4269.68994140625	4278.0	4278.0	3969730000
Oct 20, 2023	4273.85009765625	4276.56005859375	4223.02978515625	4224.16015625	4224.16015625	4004030000
Oct 23, 2023	4210.39990234375	4255.83984375	4189.22021484375	4217.0400390625	4217.0400390625	3776100000
Oct 24, 2023	4235.7900390625	4259.3798828125	4219.43017578125	4247.68017578125	4247.68017578125	3821820000
Oct 25, 2023	4232.419921875	4232.419921875	4181.419921875	4186.77001953125	4186.77001953125	3869370000
Oct 26, 2023	4175.990234375	4183.60009765625	4127.89990234375	4137.22998046875	4137.22998046875	4277640000
Oct 27, 2023	4152.93017578125	4156.7001953125	4103.77978515625	4117.3701171875	4117.3701171875	4019500000
Oct 30, 2023	4139.39013671875	4177.47021484375	4132.93994140625	4166.81982421875	4166.81982421875	3911140000
Oct 31, 2023	4171.330078125	4195.5498046875	4153.1201171875	4193.7998046875	4193.7998046875	4249470000
Nov 01, 2023	4201.27001953125	4245.64013671875	4197.740234375	4237.85986328125	4237.85986328125	4224900000
Nov 02, 2023	4268.259765625	4319.72021484375	4268.259765625	4317.77978515625	4317.77978515625	4669780000
Nov 03, 2023	4334.22998046875	4373.6201171875	4334.22998046875	4358.33984375	4358.33984375	4570960000
Nov 06, 2023	4364.27001953125	4372.2099609375	4347.52978515625	4365.97998046875	4365.97998046875	3656340000
Nov 07, 2023	4366.2099609375	4386.259765625	4355.41015625	4378.3798828125	4378.3798828125	3791230000
Nov 08, 2023	4384.3701171875	4391.2001953125	4359.759765625	4382.77978515625	4382.77978515625	3729510000
Nov 09, 2023	4391.41015625	4393.39990234375	4343.93994140625	4347.35009765625	4347.35009765625	3900780000
Nov 10, 2023	4364.14990234375	4418.02978515625	4353.33984375	4415.240234375	4415.240234375	3665080000
Nov 13, 2023	4406.66015625	4421.759765625	4393.81982421875	4411.5498046875	4411.5498046875	3326240000
Nov 14, 2023	4458.97021484375	4508.669921875	4458.97021484375	4495.7001953125	4495.7001953125	4700350000
Nov 15, 2023	4505.2998046875	4521.169921875	4495.31005859375	4502.8798828125	4502.8798828125	4347170000
Nov 16, 2023	4497.080078125	4511.990234375	4487.830078125	4508.240234375	4508.240234375	3964520000
Nov 17, 2023	4509.5498046875	4520.1201171875	4499.66015625	4514.02001953125	4514.02001953125	3777240000
Nov 20, 2023	4511.7001953125	4557.10986328125	4510.35986328125	4547.3798828125	4547.3798828125	3644790000
Nov 21, 2023	4538.77001953125	4542.14013671875	4525.509765625	4538.18994140625	4538.18994140625	3511080000
Nov 22, 2023	4553.0400390625	4568.43017578125	4545.0498046875	4556.6201171875	4556.6201171875	3042810000
Nov 24, 2023	4555.83984375	4560.31005859375	4552.7998046875	4559.33984375	4559.33984375	1639500000
Nov 27, 2023	4554.85986328125	4560.52001953125	4546.31982421875	4550.43017578125	4550.43017578125	3403990000
Nov 28, 2023	4545.5498046875	4568.14013671875	4540.509765625	4554.89013671875	4554.89013671875	3586240000
Nov 29, 2023	4571.83984375	4587.64013671875	4547.14990234375	4550.580078125	4550.580078125	4418760000
Nov 30, 2023	4554.8701171875	4569.89013671875	4537.240234375	4567.7998046875	4567.7998046875	5399300000
Dec 01, 2023	4559.43017578125	4599.39013671875	4554.7099609375	4594.6298828125	4594.6298828125	4397120000
Dec 04, 2023	4564.3701171875	4572.3701171875	4546.72021484375	4569.77978515625	4569.77978515625	4369910000
Dec 05, 2023	4557.25	4578.56005859375	4551.68017578125	4567.18017578125	4567.18017578125	3909950000
Dec 06, 2023	4586.22998046875	4590.740234375	4546.5	4549.33984375	4549.33984375	4245680000
Dec 07, 2023	4568.83984375	4590.919921875	4565.22021484375	4585.58984375	4585.58984375	3818880000
Dec 08, 2023	4576.2001953125	4609.22998046875	4574.06005859375	4604.3701171875	4604.3701171875	3707010000
Dec 11, 2023	4593.39013671875	4623.7099609375	4593.39013671875	4622.43994140625	4622.43994140625	3823210000
Dec 12, 2023	4618.2998046875	4643.93017578125	4608.08984375	4643.7001953125	4643.7001953125	3808380000
Dec 13, 2023	4646.2001953125	4709.68994140625	4643.22998046875	4707.08984375	4707.08984375	5063650000
Dec 14, 2023	4721.0400390625	4738.56982421875	4694.33984375	4719.5498046875	4719.5498046875	6314040000
Dec 15, 2023	4714.22998046875	4725.52978515625	4704.68994140625	4719.18994140625	4719.18994140625	8218980000
Dec 18, 2023	4725.580078125	4749.52001953125	4725.580078125	4740.56005859375	4740.56005859375	4060340000
Dec 19, 2023	4743.72021484375	4768.68994140625	4743.72021484375	4768.3701171875	4768.3701171875	4026970000
Dec 20, 2023	4764.72998046875	4778.009765625	4697.81982421875	4698.35009765625	4698.35009765625	4201320000
Dec 21, 2023	4724.2900390625	4748.7099609375	4708.35009765625	4746.75	4746.75	3431180000
